2025-08-17 05:45:43 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:16:53 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1703358, Requested 313079. Please try again in 493ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:16:55 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:17:04 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:17:15 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:17:21 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:17:32 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:17:41 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:17:51 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:18:00 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:18:07 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1743104, Requested 313079. Please try again in 1.685s. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:18:08 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:18:18 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:18:29 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:18:38 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:18:47 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:18:52 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:19:01 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1817723, Requested 313079. Please try again in 3.924s. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:19:06 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:19:13 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1719940, Requested 313079. Please try again in 990ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:19:16 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:19:25 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:19:27 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:19:36 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1889297, Requested 313079. Please try again in 6.071s. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:19:46 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:19:54 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:20:04 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:20:14 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:20:22 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:20:31 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:20:39 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:20:48 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1702169, Requested 313079. Please try again in 457ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:20:52 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:21:00 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:21:10 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:21:19 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:21:27 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:21:36 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:21:43 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1725399, Requested 313079. Please try again in 1.154s. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:21:46 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:21:55 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:22:05 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:22:15 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:22:23 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:22:32 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:22:41 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1705785, Requested 313079. Please try again in 565ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:22:43 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:22:53 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:23:03 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:23:12 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:23:20 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:23:28 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:23:39 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:23:47 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:23:52 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1794041, Requested 313079. Please try again in 3.213s. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:23:59 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:24:08 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:24:15 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:24:23 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1714367, Requested 313079. Please try again in 823ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:24:26 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:24:33 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:24:42 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1698255, Requested 313079. Please try again in 340ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:24:45 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:24:53 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:25:02 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1691150, Requested 313079. Please try again in 126ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:25:03 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:25:12 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:25:22 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:25:29 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1705837, Requested 313079. Please try again in 567ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:25:32 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:25:41 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:25:50 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:25:59 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:26:07 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1718100, Requested 313079. Please try again in 935ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:26:08 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:26:19 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:26:28 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:26:38 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:26:47 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:26:57 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:27:05 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:27:14 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:27:21 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1745810, Requested 313079. Please try again in 1.766s. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:27:24 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:27:34 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:27:42 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:27:52 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:28:01 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:28:09 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1715545, Requested 313079. Please try again in 858ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:28:11 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:28:20 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:28:29 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:28:39 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:28:49 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:28:59 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:29:08 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:29:17 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:29:25 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:29:35 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:29:44 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:29:51 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1735065, Requested 313079. Please try again in 1.444s. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:29:55 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:30:03 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:30:13 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1698816, Requested 313079. Please try again in 356ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:30:14 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:30:23 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:30:32 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:30:42 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:30:51 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:31:00 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
